image_path,true_label_index,predicted_label_index,confidence,true_label,predicted_label
data/tiny-imagenet-200/val/n02268443/val_9104.jpeg,43,15,0.0057545807,n02268443,n01944390
data/tiny-imagenet-200/val/n04023962/val_1540.jpeg,138,15,0.0057545216,n04023962,n01944390
data/tiny-imagenet-200/val/n07615774/val_7963.jpeg,180,15,0.0057544103,n07615774,n01944390
data/tiny-imagenet-200/val/n07768694/val_151.jpeg,189,15,0.0057544066,n07768694,n01944390
data/tiny-imagenet-200/val/n02403003/val_6863.jpeg,49,15,0.0057543707,n02403003,n01944390
data/tiny-imagenet-200/val/n04259630/val_504.jpeg,150,15,0.0057542855,n04259630,n01944390
data/tiny-imagenet-200/val/n02509815/val_3069.jpeg,58,15,0.0057542054,n02509815,n01944390
data/tiny-imagenet-200/val/n04118538/val_3990.jpeg,143,15,0.0057542054,n04118538,n01944390
data/tiny-imagenet-200/val/n02963159/val_7423.jpeg,85,15,0.005754095,n02963159,n01944390
data/tiny-imagenet-200/val/n02963159/val_5743.jpeg,85,15,0.0057539213,n02963159,n01944390
data/tiny-imagenet-200/val/n02281406/val_8684.jpeg,45,15,0.0057539036,n02281406,n01944390
data/tiny-imagenet-200/val/n03937543/val_5706.jpeg,130,15,0.005753898,n03937543,n01944390
data/tiny-imagenet-200/val/n04251144/val_1621.jpeg,148,15,0.005753884,n04251144,n01944390
data/tiny-imagenet-200/val/n02666196/val_4021.jpeg,59,15,0.005753811,n02666196,n01944390
data/tiny-imagenet-200/val/n02666196/val_9958.jpeg,59,15,0.0057538007,n02666196,n01944390
data/tiny-imagenet-200/val/n01950731/val_1038.jpeg,17,15,0.0057535893,n01950731,n01944390
data/tiny-imagenet-200/val/n12267677/val_4744.jpeg,199,15,0.005753512,n12267677,n01944390
data/tiny-imagenet-200/val/n04285008/val_6506.jpeg,153,15,0.00575333,n04285008,n01944390
data/tiny-imagenet-200/val/n02123394/val_2216.jpeg,31,29,0.0057532713,n02123394,n02113799
data/tiny-imagenet-200/val/n03599486/val_7873.jpeg,111,15,0.00575316,n03599486,n01944390
data/tiny-imagenet-200/val/n02504458/val_1819.jpeg,57,15,0.0057531204,n02504458,n01944390
data/tiny-imagenet-200/val/n01950731/val_3971.jpeg,17,15,0.005753097,n01950731,n01944390
data/tiny-imagenet-200/val/n02730930/val_2430.jpeg,62,15,0.0057529868,n02730930,n01944390
data/tiny-imagenet-200/val/n03763968/val_5693.jpeg,119,15,0.0057528764,n03763968,n01944390
data/tiny-imagenet-200/val/n02791270/val_3446.jpeg,65,15,0.0057528503,n02791270,n01944390
data/tiny-imagenet-200/val/n04507155/val_2805.jpeg,168,15,0.005752685,n04507155,n01944390
data/tiny-imagenet-200/val/n02509815/val_1500.jpeg,58,15,0.005752637,n02509815,n01944390
data/tiny-imagenet-200/val/n04251144/val_4973.jpeg,148,15,0.005752606,n04251144,n01944390
data/tiny-imagenet-200/val/n03026506/val_6814.jpeg,90,15,0.0057525835,n03026506,n01944390
data/tiny-imagenet-200/val/n01983481/val_9763.jpeg,18,15,0.0057525146,n01983481,n01944390
data/tiny-imagenet-200/val/n02927161/val_6363.jpeg,82,15,0.00575251,n02927161,n01944390
data/tiny-imagenet-200/val/n04285008/val_4580.jpeg,153,15,0.0057525006,n04285008,n01944390
data/tiny-imagenet-200/val/n02094433/val_5523.jpeg,25,15,0.0057522166,n02094433,n01944390
data/tiny-imagenet-200/val/n07614500/val_1327.jpeg,179,15,0.0057522138,n07614500,n01944390
data/tiny-imagenet-200/val/n01983481/val_2789.jpeg,18,15,0.0057521993,n01983481,n01944390
data/tiny-imagenet-200/val/n02788148/val_3775.jpeg,64,15,0.0057521774,n02788148,n01944390
data/tiny-imagenet-200/val/n03637318/val_3361.jpeg,113,15,0.005752172,n03637318,n01944390
data/tiny-imagenet-200/val/n04562935/val_5753.jpeg,173,15,0.00575215,n04562935,n01944390
data/tiny-imagenet-200/val/n07579787/val_8996.jpeg,177,15,0.005752053,n07579787,n01944390
data/tiny-imagenet-200/val/n02814533/val_4636.jpeg,70,15,0.005751948,n02814533,n01944390
data/tiny-imagenet-200/val/n01917289/val_9109.jpeg,14,15,0.005751908,n01917289,n01944390
data/tiny-imagenet-200/val/n02486410/val_6117.jpeg,56,15,0.0057518757,n02486410,n01944390
data/tiny-imagenet-200/val/n02504458/val_6583.jpeg,57,15,0.005751792,n02504458,n01944390
data/tiny-imagenet-200/val/n02988304/val_680.jpeg,87,15,0.0057517854,n02988304,n01944390
data/tiny-imagenet-200/val/n02415577/val_7971.jpeg,51,15,0.005751719,n02415577,n01944390
data/tiny-imagenet-200/val/n04398044/val_1128.jpeg,160,15,0.005751693,n04398044,n01944390
data/tiny-imagenet-200/val/n02480495/val_9177.jpeg,54,15,0.0057515553,n02480495,n01944390
data/tiny-imagenet-200/val/n03388043/val_2730.jpeg,102,15,0.005751533,n03388043,n01944390
data/tiny-imagenet-200/val/n02917067/val_5363.jpeg,81,15,0.005751454,n02917067,n01944390
data/tiny-imagenet-200/val/n04532106/val_5657.jpeg,169,15,0.005751439,n04532106,n01944390
data/tiny-imagenet-200/val/n01917289/val_977.jpeg,14,15,0.0057513416,n01917289,n01944390
data/tiny-imagenet-200/val/n01882714/val_8499.jpeg,12,15,0.00575124,n01882714,n01944390
data/tiny-imagenet-200/val/n03393912/val_2960.jpeg,103,15,0.005751221,n03393912,n01944390
data/tiny-imagenet-200/val/n04399382/val_3816.jpeg,161,15,0.0057511674,n04399382,n01944390
data/tiny-imagenet-200/val/n04596742/val_3611.jpeg,174,15,0.0057511386,n04596742,n01944390
data/tiny-imagenet-200/val/n02123394/val_1983.jpeg,31,15,0.0057511306,n02123394,n01944390
data/tiny-imagenet-200/val/n01443537/val_8481.jpeg,0,15,0.0057510943,n01443537,n01944390
data/tiny-imagenet-200/val/n02699494/val_5375.jpeg,61,15,0.0057510757,n02699494,n01944390
data/tiny-imagenet-200/val/n02837789/val_8729.jpeg,74,15,0.0057508503,n02837789,n01944390
data/tiny-imagenet-200/val/n09256479/val_9968.jpeg,196,15,0.0057508317,n09256479,n01944390
data/tiny-imagenet-200/val/n03637318/val_7770.jpeg,113,15,0.0057508126,n03637318,n01944390
data/tiny-imagenet-200/val/n03770439/val_785.jpeg,120,15,0.0057507767,n03770439,n01944390
data/tiny-imagenet-200/val/n02279972/val_5655.jpeg,44,15,0.005750713,n02279972,n01944390
data/tiny-imagenet-200/val/n02837789/val_9571.jpeg,74,15,0.0057506794,n02837789,n01944390
data/tiny-imagenet-200/val/n03770439/val_3760.jpeg,120,15,0.0057506575,n03770439,n01944390
data/tiny-imagenet-200/val/n02843684/val_2647.jpeg,76,15,0.005750653,n02843684,n01944390
data/tiny-imagenet-200/val/n03179701/val_606.jpeg,97,29,0.0057505122,n03179701,n02113799
data/tiny-imagenet-200/val/n01784675/val_9599.jpeg,10,15,0.005750459,n01784675,n01944390
data/tiny-imagenet-200/val/n02927161/val_3857.jpeg,82,15,0.0057503455,n02927161,n01944390
data/tiny-imagenet-200/val/n02823428/val_7393.jpeg,73,15,0.005750325,n02823428,n01944390
data/tiny-imagenet-200/val/n04399382/val_8345.jpeg,161,15,0.0057503018,n04399382,n01944390
data/tiny-imagenet-200/val/n01698640/val_4719.jpeg,4,15,0.0057502044,n01698640,n01944390
data/tiny-imagenet-200/val/n02841315/val_6493.jpeg,75,15,0.0057502,n02841315,n01944390
data/tiny-imagenet-200/val/n03814639/val_2937.jpeg,123,15,0.0057501527,n03814639,n01944390
data/tiny-imagenet-200/val/n04023962/val_5503.jpeg,138,15,0.005750087,n04023962,n01944390
data/tiny-imagenet-200/val/n04487081/val_8036.jpeg,166,15,0.00575008,n04487081,n01944390
data/tiny-imagenet-200/val/n03447447/val_480.jpeg,108,15,0.005750027,n03447447,n01944390
data/tiny-imagenet-200/val/n02814533/val_3820.jpeg,70,15,0.0057500033,n02814533,n01944390
data/tiny-imagenet-200/val/n03042490/val_9786.jpeg,91,15,0.0057500014,n03042490,n01944390
data/tiny-imagenet-200/val/n02486410/val_3077.jpeg,56,15,0.005749984,n02486410,n01944390
data/tiny-imagenet-200/val/n04507155/val_6272.jpeg,168,15,0.005749953,n04507155,n01944390
data/tiny-imagenet-200/val/n03891332/val_9152.jpeg,127,15,0.0057498952,n03891332,n01944390
data/tiny-imagenet-200/val/n02415577/val_3537.jpeg,51,15,0.005749865,n02415577,n01944390
data/tiny-imagenet-200/val/n01882714/val_4257.jpeg,12,15,0.005749576,n01882714,n01944390
data/tiny-imagenet-200/val/n03983396/val_8747.jpeg,135,15,0.005749489,n03983396,n01944390
data/tiny-imagenet-200/val/n04067472/val_2778.jpeg,139,15,0.005749484,n04067472,n01944390
data/tiny-imagenet-200/val/n03126707/val_9050.jpeg,95,15,0.005749293,n03126707,n01944390
data/tiny-imagenet-200/val/n04023962/val_2166.jpeg,138,15,0.005749062,n04023962,n01944390
data/tiny-imagenet-200/val/n07711569/val_1759.jpeg,182,15,0.005748955,n07711569,n01944390
data/tiny-imagenet-200/val/n04179913/val_5517.jpeg,147,15,0.0057487516,n04179913,n01944390
data/tiny-imagenet-200/val/n03977966/val_2821.jpeg,133,15,0.005748749,n03977966,n01944390
data/tiny-imagenet-200/val/n07734744/val_3899.jpeg,185,15,0.0057487367,n07734744,n01944390
data/tiny-imagenet-200/val/n03733131/val_5984.jpeg,118,15,0.0057486966,n03733131,n01944390
data/tiny-imagenet-200/val/n02843684/val_6720.jpeg,76,15,0.005748696,n02843684,n01944390
data/tiny-imagenet-200/val/n04399382/val_6285.jpeg,161,15,0.0057486813,n04399382,n01944390
data/tiny-imagenet-200/val/n03706229/val_1302.jpeg,117,15,0.0057486803,n03706229,n01944390
data/tiny-imagenet-200/val/n03983396/val_3676.jpeg,135,15,0.0057485723,n03983396,n01944390
data/tiny-imagenet-200/val/n04118538/val_7675.jpeg,143,15,0.005748525,n04118538,n01944390
data/tiny-imagenet-200/val/n04532106/val_7163.jpeg,169,15,0.0057484694,n04532106,n01944390
data/tiny-imagenet-200/val/n02279972/val_584.jpeg,44,15,0.005748459,n02279972,n01944390
data/tiny-imagenet-200/val/n07920052/val_4485.jpeg,193,15,0.0057484517,n07920052,n01944390
data/tiny-imagenet-200/val/n03930313/val_8508.jpeg,129,15,0.005748147,n03930313,n01944390
data/tiny-imagenet-200/val/n03770439/val_7317.jpeg,120,15,0.005747832,n03770439,n01944390
data/tiny-imagenet-200/val/n02106662/val_5854.jpeg,28,15,0.0057477592,n02106662,n01944390
data/tiny-imagenet-200/val/n09193705/val_8109.jpeg,194,15,0.005747619,n09193705,n01944390
data/tiny-imagenet-200/val/n02281406/val_6248.jpeg,45,15,0.005747484,n02281406,n01944390
data/tiny-imagenet-200/val/n04398044/val_3946.jpeg,160,15,0.005747477,n04398044,n01944390
data/tiny-imagenet-200/val/n03796401/val_3884.jpeg,121,15,0.005747434,n03796401,n01944390
data/tiny-imagenet-200/val/n02123045/val_4550.jpeg,30,15,0.0057473783,n02123045,n01944390
data/tiny-imagenet-200/val/n04507155/val_1636.jpeg,168,15,0.0057471367,n04507155,n01944390
data/tiny-imagenet-200/val/n04275548/val_2328.jpeg,152,15,0.0057471143,n04275548,n01944390
data/tiny-imagenet-200/val/n02795169/val_4215.jpeg,67,15,0.005747085,n02795169,n01944390
data/tiny-imagenet-200/val/n02403003/val_2942.jpeg,49,15,0.0057468214,n02403003,n01944390
data/tiny-imagenet-200/val/n02927161/val_1658.jpeg,82,15,0.0057467474,n02927161,n01944390
data/tiny-imagenet-200/val/n04456115/val_9783.jpeg,163,15,0.0057467194,n04456115,n01944390
data/tiny-imagenet-200/val/n02730930/val_7922.jpeg,62,15,0.0057467166,n02730930,n01944390
data/tiny-imagenet-200/val/n01774750/val_5048.jpeg,9,15,0.0057466934,n01774750,n01944390
data/tiny-imagenet-200/val/n09332890/val_9658.jpeg,197,15,0.005746529,n09332890,n01944390
data/tiny-imagenet-200/val/n04133789/val_9962.jpeg,144,15,0.0057465164,n04133789,n01944390
data/tiny-imagenet-200/val/n04532106/val_2940.jpeg,169,15,0.0057464684,n04532106,n01944390
data/tiny-imagenet-200/val/n04540053/val_8067.jpeg,171,15,0.0057464256,n04540053,n01944390
data/tiny-imagenet-200/val/n02666196/val_4960.jpeg,59,15,0.0057464014,n02666196,n01944390
data/tiny-imagenet-200/val/n04118538/val_4903.jpeg,143,15,0.005746352,n04118538,n01944390
data/tiny-imagenet-200/val/n02843684/val_9233.jpeg,76,15,0.0057462254,n02843684,n01944390
data/tiny-imagenet-200/val/n04487081/val_2517.jpeg,166,15,0.0057461318,n04487081,n01944390
data/tiny-imagenet-200/val/n07583066/val_5185.jpeg,178,15,0.005746058,n07583066,n01944390
data/tiny-imagenet-200/val/n02999410/val_8727.jpeg,88,15,0.0057459893,n02999410,n01944390
data/tiny-imagenet-200/val/n02123394/val_910.jpeg,31,15,0.00574587,n02123394,n01944390
data/tiny-imagenet-200/val/n04371430/val_6554.jpeg,158,15,0.005745828,n04371430,n01944390
data/tiny-imagenet-200/val/n03902125/val_1707.jpeg,128,15,0.0057458165,n03902125,n01944390
data/tiny-imagenet-200/val/n02281406/val_9766.jpeg,45,15,0.00574577,n02281406,n01944390
data/tiny-imagenet-200/val/n03983396/val_551.jpeg,135,15,0.0057456507,n03983396,n01944390
data/tiny-imagenet-200/val/n07873807/val_466.jpeg,191,15,0.0057455534,n07873807,n01944390
data/tiny-imagenet-200/val/n04596742/val_2299.jpeg,174,15,0.0057454896,n04596742,n01944390
data/tiny-imagenet-200/val/n04376876/val_6792.jpeg,159,15,0.005745431,n04376876,n01944390
data/tiny-imagenet-200/val/n03447447/val_2426.jpeg,108,15,0.0057453085,n03447447,n01944390
data/tiny-imagenet-200/val/n03670208/val_5768.jpeg,116,15,0.005745169,n03670208,n01944390
data/tiny-imagenet-200/val/n04311004/val_4031.jpeg,154,15,0.005745118,n04311004,n01944390
data/tiny-imagenet-200/val/n03160309/val_1242.jpeg,96,15,0.005744991,n03160309,n01944390
data/tiny-imagenet-200/val/n02002724/val_9326.jpeg,20,15,0.005744967,n02002724,n01944390
data/tiny-imagenet-200/val/n02788148/val_2871.jpeg,64,15,0.0057449406,n02788148,n01944390
data/tiny-imagenet-200/val/n02793495/val_5392.jpeg,66,29,0.0057448433,n02793495,n02113799
data/tiny-imagenet-200/val/n03179701/val_5614.jpeg,97,15,0.00574478,n03179701,n01944390
data/tiny-imagenet-200/val/n07753592/val_3042.jpeg,188,15,0.0057447664,n07753592,n01944390
data/tiny-imagenet-200/val/n04417672/val_9796.jpeg,162,15,0.005744727,n04417672,n01944390
data/tiny-imagenet-200/val/n04597913/val_3605.jpeg,175,15,0.0057447115,n04597913,n01944390
data/tiny-imagenet-200/val/n03201208/val_6534.jpeg,98,15,0.0057446817,n03201208,n01944390
data/tiny-imagenet-200/val/n03796401/val_8126.jpeg,121,15,0.0057445774,n03796401,n01944390
data/tiny-imagenet-200/val/n03930313/val_5128.jpeg,129,29,0.005744564,n03930313,n02113799
data/tiny-imagenet-200/val/n01945685/val_2638.jpeg,16,15,0.0057445597,n01945685,n01944390
data/tiny-imagenet-200/val/n03796401/val_30.jpeg,121,15,0.005744554,n03796401,n01944390
data/tiny-imagenet-200/val/n01742172/val_1107.jpeg,5,15,0.0057444777,n01742172,n01944390
data/tiny-imagenet-200/val/n01742172/val_2591.jpeg,5,15,0.0057444694,n01742172,n01944390
data/tiny-imagenet-200/val/n02788148/val_759.jpeg,64,15,0.0057443106,n02788148,n01944390
data/tiny-imagenet-200/val/n02795169/val_9292.jpeg,67,15,0.005744229,n02795169,n01944390
data/tiny-imagenet-200/val/n01768244/val_2285.jpeg,6,15,0.005744228,n01768244,n01944390
data/tiny-imagenet-200/val/n02977058/val_8352.jpeg,86,15,0.005744171,n02977058,n01944390
data/tiny-imagenet-200/val/n06596364/val_4460.jpeg,176,15,0.005744084,n06596364,n01944390
data/tiny-imagenet-200/val/n03891332/val_1997.jpeg,127,15,0.005743932,n03891332,n01944390
data/tiny-imagenet-200/val/n01945685/val_6832.jpeg,16,15,0.0057438817,n01945685,n01944390
data/tiny-imagenet-200/val/n04562935/val_6037.jpeg,173,15,0.0057438076,n04562935,n01944390
data/tiny-imagenet-200/val/n04487081/val_6453.jpeg,166,15,0.005743796,n04487081,n01944390
data/tiny-imagenet-200/val/n03617480/val_1767.jpeg,112,15,0.0057437024,n03617480,n01944390
data/tiny-imagenet-200/val/n04265275/val_6331.jpeg,151,15,0.0057436703,n04265275,n01944390
data/tiny-imagenet-200/val/n02815834/val_4020.jpeg,72,15,0.005743666,n02815834,n01944390
data/tiny-imagenet-200/val/n02113799/val_7510.jpeg,29,15,0.0057436223,n02113799,n01944390
data/tiny-imagenet-200/val/n02233338/val_9538.jpeg,41,15,0.0057435073,n02233338,n01944390
data/tiny-imagenet-200/val/n02403003/val_5160.jpeg,49,15,0.005743414,n02403003,n01944390
data/tiny-imagenet-200/val/n02927161/val_3490.jpeg,82,15,0.005743407,n02927161,n01944390
data/tiny-imagenet-200/val/n03838899/val_8336.jpeg,125,15,0.005743174,n03838899,n01944390
data/tiny-imagenet-200/val/n04008634/val_661.jpeg,137,15,0.0057431655,n04008634,n01944390
data/tiny-imagenet-200/val/n03763968/val_3690.jpeg,119,15,0.0057431627,n03763968,n01944390
data/tiny-imagenet-200/val/n04487081/val_4985.jpeg,166,15,0.005743108,n04487081,n01944390
data/tiny-imagenet-200/val/n04376876/val_4170.jpeg,159,15,0.0057430943,n04376876,n01944390
data/tiny-imagenet-200/val/n07753592/val_4702.jpeg,188,15,0.005743078,n07753592,n01944390
data/tiny-imagenet-200/val/n01768244/val_3174.jpeg,6,15,0.0057430463,n01768244,n01944390
data/tiny-imagenet-200/val/n04501370/val_5412.jpeg,167,15,0.0057429997,n04501370,n01944390
data/tiny-imagenet-200/val/n02814860/val_2207.jpeg,71,15,0.0057429248,n02814860,n01944390
data/tiny-imagenet-200/val/n01774750/val_5839.jpeg,9,15,0.0057428493,n01774750,n01944390
data/tiny-imagenet-200/val/n03355925/val_1044.jpeg,101,15,0.0057428125,n03355925,n01944390
data/tiny-imagenet-200/val/n02802426/val_4036.jpeg,68,15,0.0057427194,n02802426,n01944390
data/tiny-imagenet-200/val/n03126707/val_6306.jpeg,95,15,0.00574267,n03126707,n01944390
data/tiny-imagenet-200/val/n02085620/val_7640.jpeg,24,15,0.005742651,n02085620,n01944390
data/tiny-imagenet-200/val/n04328186/val_5861.jpeg,155,15,0.005742437,n04328186,n01944390
data/tiny-imagenet-200/val/n02791270/val_2169.jpeg,65,15,0.0057422374,n02791270,n01944390
data/tiny-imagenet-200/val/n07695742/val_621.jpeg,181,15,0.0057420544,n07695742,n01944390
data/tiny-imagenet-200/val/n03089624/val_9315.jpeg,93,15,0.0057420246,n03089624,n01944390
data/tiny-imagenet-200/val/n02085620/val_2457.jpeg,24,15,0.0057419757,n02085620,n01944390
data/tiny-imagenet-200/val/n03599486/val_1524.jpeg,111,15,0.0057417625,n03599486,n01944390
data/tiny-imagenet-200/val/n03992509/val_813.jpeg,136,15,0.005741587,n03992509,n01944390
data/tiny-imagenet-200/val/n01644900/val_4668.jpeg,3,15,0.0057415296,n01644900,n01944390
data/tiny-imagenet-200/val/n02814533/val_6406.jpeg,70,15,0.005741448,n02814533,n01944390
data/tiny-imagenet-200/val/n02486410/val_8849.jpeg,56,15,0.0057413685,n02486410,n01944390
data/tiny-imagenet-200/val/n03400231/val_4194.jpeg,104,15,0.0057413364,n03400231,n01944390
data/tiny-imagenet-200/val/n04328186/val_6101.jpeg,155,15,0.0057413285,n04328186,n01944390
data/tiny-imagenet-200/val/n01855672/val_8831.jpeg,11,15,0.0057413126,n01855672,n01944390
data/tiny-imagenet-200/val/n02132136/val_1027.jpeg,35,15,0.005741287,n02132136,n01944390
data/tiny-imagenet-200/val/n03670208/val_2852.jpeg,116,15,0.005741287,n03670208,n01944390
data/tiny-imagenet-200/val/n03388043/val_4633.jpeg,102,15,0.0057411436,n03388043,n01944390
data/tiny-imagenet-200/val/n04597913/val_3461.jpeg,175,15,0.0057410537,n04597913,n01944390
data/tiny-imagenet-200/val/n02509815/val_7454.jpeg,58,15,0.005740931,n02509815,n01944390
data/tiny-imagenet-200/val/n04008634/val_145.jpeg,137,15,0.0057408526,n04008634,n01944390
data/tiny-imagenet-200/val/n02132136/val_9990.jpeg,35,15,0.0057408432,n02132136,n01944390
data/tiny-imagenet-200/val/n03902125/val_9329.jpeg,128,15,0.005740609,n03902125,n01944390
data/tiny-imagenet-200/val/n03930313/val_7602.jpeg,129,15,0.0057405694,n03930313,n01944390
data/tiny-imagenet-200/val/n04070727/val_4872.jpeg,140,15,0.0057405317,n04070727,n01944390
data/tiny-imagenet-200/val/n03977966/val_8816.jpeg,133,15,0.005740524,n03977966,n01944390
data/tiny-imagenet-200/val/n02814860/val_2669.jpeg,71,29,0.0057404498,n02814860,n02113799
data/tiny-imagenet-200/val/n04596742/val_7550.jpeg,174,15,0.0057404437,n04596742,n01944390
data/tiny-imagenet-200/val/n04008634/val_6496.jpeg,137,15,0.005740434,n04008634,n01944390
data/tiny-imagenet-200/val/n02927161/val_3195.jpeg,82,15,0.005740399,n02927161,n01944390
data/tiny-imagenet-200/val/n04532106/val_6198.jpeg,169,15,0.0057403753,n04532106,n01944390
data/tiny-imagenet-200/val/n04311004/val_765.jpeg,154,15,0.00574036,n04311004,n01944390
data/tiny-imagenet-200/val/n04179913/val_8395.jpeg,147,15,0.0057403026,n04179913,n01944390
data/tiny-imagenet-200/val/n02977058/val_1913.jpeg,86,15,0.0057400945,n02977058,n01944390
data/tiny-imagenet-200/val/n02788148/val_3476.jpeg,64,15,0.005740007,n02788148,n01944390
data/tiny-imagenet-200/val/n01984695/val_4734.jpeg,19,15,0.0057399767,n01984695,n01944390
data/tiny-imagenet-200/val/n02892201/val_764.jpeg,78,15,0.0057398747,n02892201,n01944390
data/tiny-imagenet-200/val/n01768244/val_3945.jpeg,6,15,0.005739772,n01768244,n01944390
data/tiny-imagenet-200/val/n07749582/val_9345.jpeg,187,15,0.0057397564,n07749582,n01944390
data/tiny-imagenet-200/val/n02909870/val_4518.jpeg,80,15,0.00573975,n02909870,n01944390
data/tiny-imagenet-200/val/n02730930/val_4354.jpeg,62,15,0.0057397163,n02730930,n01944390
data/tiny-imagenet-200/val/n07920052/val_8389.jpeg,193,15,0.005739662,n07920052,n01944390
data/tiny-imagenet-200/val/n02823428/val_8767.jpeg,73,15,0.0057393974,n02823428,n01944390
data/tiny-imagenet-200/val/n03902125/val_6410.jpeg,128,15,0.0057393787,n03902125,n01944390
data/tiny-imagenet-200/val/n04456115/val_758.jpeg,163,15,0.005739367,n04456115,n01944390
data/tiny-imagenet-200/val/n02132136/val_7463.jpeg,35,15,0.0057393233,n02132136,n01944390
data/tiny-imagenet-200/val/n03599486/val_5330.jpeg,111,15,0.005739253,n03599486,n01944390
data/tiny-imagenet-200/val/n02410509/val_5368.jpeg,50,15,0.0057392153,n02410509,n01944390
data/tiny-imagenet-200/val/n03404251/val_9524.jpeg,105,15,0.0057391846,n03404251,n01944390
data/tiny-imagenet-200/val/n04465501/val_5963.jpeg,164,15,0.005739166,n04465501,n01944390
data/tiny-imagenet-200/val/n02403003/val_9014.jpeg,49,15,0.0057391063,n02403003,n01944390
data/tiny-imagenet-200/val/n03649909/val_1207.jpeg,114,15,0.005739093,n03649909,n01944390
data/tiny-imagenet-200/val/n04376876/val_4515.jpeg,159,15,0.005739062,n04376876,n01944390
data/tiny-imagenet-200/val/n02002724/val_3917.jpeg,20,15,0.0057390286,n02002724,n01944390
data/tiny-imagenet-200/val/n03201208/val_413.jpeg,98,15,0.005738934,n03201208,n01944390
data/tiny-imagenet-200/val/n02793495/val_1982.jpeg,66,15,0.005738928,n02793495,n01944390
data/tiny-imagenet-200/val/n02999410/val_763.jpeg,88,15,0.0057389135,n02999410,n01944390
data/tiny-imagenet-200/val/n07615774/val_9314.jpeg,180,15,0.0057388535,n07615774,n01944390
data/tiny-imagenet-200/val/n03544143/val_378.jpeg,109,15,0.0057388428,n03544143,n01944390
data/tiny-imagenet-200/val/n03930313/val_668.jpeg,129,15,0.005738751,n03930313,n01944390
data/tiny-imagenet-200/val/n02666196/val_7406.jpeg,59,15,0.005738694,n02666196,n01944390
data/tiny-imagenet-200/val/n07871810/val_3580.jpeg,190,29,0.005738687,n07871810,n02113799
data/tiny-imagenet-200/val/n02791270/val_388.jpeg,65,15,0.0057385387,n02791270,n01944390
data/tiny-imagenet-200/val/n04356056/val_7615.jpeg,156,15,0.005738517,n04356056,n01944390
data/tiny-imagenet-200/val/n06596364/val_5106.jpeg,176,15,0.005738483,n06596364,n01944390
data/tiny-imagenet-200/val/n02231487/val_3501.jpeg,40,29,0.0057383706,n02231487,n02113799
data/tiny-imagenet-200/val/n04265275/val_3117.jpeg,151,15,0.005738261,n04265275,n01944390
data/tiny-imagenet-200/val/n01983481/val_6746.jpeg,18,15,0.005738258,n01983481,n01944390
data/tiny-imagenet-200/val/n01644900/val_3898.jpeg,3,15,0.0057381764,n01644900,n01944390
data/tiny-imagenet-200/val/n03444034/val_1007.jpeg,107,15,0.00573817,n03444034,n01944390
data/tiny-imagenet-200/val/n03983396/val_5015.jpeg,135,15,0.0057381354,n03983396,n01944390
data/tiny-imagenet-200/val/n04486054/val_5223.jpeg,165,15,0.005738097,n04486054,n01944390
data/tiny-imagenet-200/val/n02669723/val_7466.jpeg,60,15,0.0057380903,n02669723,n01944390
data/tiny-imagenet-200/val/n02950826/val_3085.jpeg,84,15,0.0057380525,n02950826,n01944390
data/tiny-imagenet-200/val/n07715103/val_952.jpeg,183,15,0.005737942,n07715103,n01944390
data/tiny-imagenet-200/val/n03447447/val_8753.jpeg,108,15,0.005737932,n03447447,n01944390
data/tiny-imagenet-200/val/n07749582/val_8348.jpeg,187,15,0.0057379035,n07749582,n01944390
data/tiny-imagenet-200/val/n07715103/val_9545.jpeg,183,15,0.005737901,n07715103,n01944390
data/tiny-imagenet-200/val/n04356056/val_6490.jpeg,156,15,0.0057378123,n04356056,n01944390
data/tiny-imagenet-200/val/n02113799/val_3836.jpeg,29,15,0.005737799,n02113799,n01944390
data/tiny-imagenet-200/val/n02423022/val_9615.jpeg,52,15,0.0057377596,n02423022,n01944390
data/tiny-imagenet-200/val/n02802426/val_8783.jpeg,68,15,0.005737688,n02802426,n01944390
data/tiny-imagenet-200/val/n03089624/val_8800.jpeg,93,15,0.005737662,n03089624,n01944390
data/tiny-imagenet-200/val/n07579787/val_4771.jpeg,177,15,0.00573758,n07579787,n01944390
data/tiny-imagenet-200/val/n03854065/val_3672.jpeg,126,15,0.0057374225,n03854065,n01944390
data/tiny-imagenet-200/val/n07695742/val_2980.jpeg,181,15,0.005737402,n07695742,n01944390
data/tiny-imagenet-200/val/n03026506/val_3723.jpeg,90,15,0.005737379,n03026506,n01944390
data/tiny-imagenet-200/val/n03733131/val_2411.jpeg,118,15,0.005737283,n03733131,n01944390
data/tiny-imagenet-200/val/n01443537/val_8905.jpeg,0,15,0.0057372814,n01443537,n01944390
data/tiny-imagenet-200/val/n02977058/val_7087.jpeg,86,15,0.005737246,n02977058,n01944390
data/tiny-imagenet-200/val/n07614500/val_4562.jpeg,179,15,0.00573724,n07614500,n01944390
data/tiny-imagenet-200/val/n09246464/val_3141.jpeg,195,29,0.0057372097,n09246464,n02113799
data/tiny-imagenet-200/val/n02950826/val_6362.jpeg,84,15,0.005737074,n02950826,n01944390
data/tiny-imagenet-200/val/n02769748/val_9882.jpeg,63,15,0.0057369913,n02769748,n01944390
data/tiny-imagenet-200/val/n09256479/val_4735.jpeg,196,15,0.005736858,n09256479,n01944390
